,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1988.0,115.327,84.75899999999999,104.41499999999999,151.429,224.344,211.248,184.466,160.139,346.504,307.39,169.09799999999998,211.093,190.876,57.736,90.01,41.70400000000001,29.676000000000002
1989.0,116.379,92.899,108.047,143.70999999999998,231.78300000000002,204.15800000000002,172.761,146.74599999999998,330.77,275.18,159.596,158.995,181.159,58.879000000000005,76.012,43.378,23.714
1990.0,88.65899999999999,98.96600000000001,135.87400000000002,162.75,242.96699999999998,194.491,175.719,185.76099999999997,383.64599999999996,330.112,198.728,234.27999999999997,178.661,52.916000000000004,84.548,49.696,29.381999999999998
1991.0,87.27199999999999,103.659,128.63,162.84199999999998,221.957,215.962,163.799,177.67900000000003,328.725,300.087,209.98499999999999,206.547,207.17700000000002,74.66,91.169,57.22,37.254000000000005
1992.0,80.786,81.08099999999999,127.36300000000001,128.912,164.536,144.4,132.134,124.09,220.978,226.097,153.43900000000002,153.52100000000002,152.121,61.654,87.30599999999998,56.111000000000004,42.429
1993.0,72.122,85.69,111.943,151.522,184.86,156.981,137.59,148.51600000000002,258.08799999999997,240.98899999999998,143.015,144.24,133.273,62.024,69.312,47.617999999999995,24.098
1994.0,58.138000000000005,83.775,124.858,149.084,236.801,193.73,177.24,156.399,277.04200000000003,290.776,170.68900000000002,198.325,158.30599999999998,59.42099999999999,82.634,41.774,26.35
1995.0,50.819,73.507,119.412,144.664,205.33100000000002,225.04,146.37,132.86700000000002,267.65999999999997,229.223,135.238,168.55,122.748,55.69400000000001,75.54500000000002,42.49000000000001,16.855000000000004
1996.0,87.107,103.386,118.09400000000001,153.312,215.376,212.64799999999997,186.14,150.027,319.516,278.665,158.94099999999997,180.594,163.108,57.22800000000001,80.359,53.214,33.876
1997.0,111.919,92.88499999999999,115.08699999999999,139.249,225.06900000000002,221.20800000000003,180.096,146.458,296.784,248.714,128.31900000000002,158.921,121.249,30.915000000000003,41.131,22.628,17.954000000000004
1998.0,125.16,138.419,129.876,165.757,264.659,244.079,180.168,148.19,311.355,293.154,173.18,178.50599999999997,159.544,62.242999999999995,81.56299999999999,53.090999999999994,38.504999999999995
1999.0,167.035,121.226,129.797,156.344,254.95399999999998,241.613,223.10100000000003,176.28799999999998,394.36,340.947,209.256,234.45300000000003,168.98000000000002,72.138,90.065,60.301,45.412
2000.0,134.81400000000002,109.517,131.305,161.455,222.60899999999998,242.024,201.11399999999998,186.901,337.72,297.096,196.761,208.639,173.029,62.324999999999996,83.143,54.084999999999994,30.947
2001.0,112.02300000000001,110.952,127.011,153.243,242.111,229.226,228.46499999999997,253.261,433.326,358.081,282.99300000000005,247.71999999999997,209.349,90.09,104.527,59.56099999999999,61.328
2002.0,144.113,135.453,174.52100000000002,193.505,241.744,238.458,233.087,200.82299999999998,424.3,426.62100000000004,337.503,328.853,248.44000000000003,92.596,114.135,67.69800000000001,64.55600000000001
2003.0,124.02999999999999,129.72,181.364,216.97699999999998,238.916,280.18,231.921,169.09,341.461,326.246,181.518,242.144,184.548,77.249,95.36000000000001,58.821,48.317
2004.0,147.379,163.31099999999998,178.81,216.403,236.91899999999998,242.61,237.459,204.09799999999998,366.344,332.899,269.064,273.139,214.90699999999998,102.39500000000001,96.794,68.104,52.753
2005.0,149.942,148.725,175.002,215.131,208.47,223.10700000000003,246.805,189.427,323.155,273.695,220.37900000000002,214.452,176.001,81.12100000000001,82.852,70.176,51.595
2006.0,125.31700000000001,100.925,154.917,182.279,210.788,217.927,219.02100000000002,193.101,366.97400000000005,329.433,254.53900000000002,284.235,249.38899999999998,99.267,128.87099999999998,90.33299999999997,84.952
2007.0,145.118,178.048,204.89600000000002,241.047,248.71900000000002,281.661,296.379,214.39100000000002,457.57,407.481,268.033,270.64,217.315,59.842000000000006,76.622,39.762,36.016
2008.0,152.394,140.42700000000002,164.40699999999998,201.594,259.265,291.493,260.974,199.073,373.00700000000006,390.11,231.864,268.49399999999997,198.69199999999998,68.323,91.019,60.817,50.476
2009.0,140.07899999999998,129.66,130.81599999999997,160.82000000000002,187.648,206.98199999999997,220.638,201.41799999999998,303.052,316.483,216.697,220.316,169.81,60.437,70.097,56.205,42.394999999999996
2010.0,157.611,124.779,161.51600000000002,168.578,201.26399999999998,215.54200000000003,216.188,194.322,318.60699999999997,313.098,185.20100000000002,210.648,148.267,53.863,56.76599999999999,45.772999999999996,37.976
2011.0,172.16899999999998,146.64499999999998,155.573,171.65,187.647,183.115,223.01500000000001,213.515,335.53799999999995,306.252,210.695,228.82899999999998,174.37,47.247,61.347,43.465,30.086999999999996
2012.0,202.47199999999998,143.98,160.18399999999997,182.943,212.43399999999997,212.428,221.733,188.37300000000002,294.33299999999997,222.70399999999998,174.081,185.644,139.339,64.02199999999999,73.833,49.87800000000001,35.146
2013.0,273.13,185.399,159.139,240.68599999999998,315.50300000000004,288.17099999999994,237.88299999999998,253.394,398.08299999999997,349.519,266.65,282.21500000000003,200.96400000000003,95.863,76.619,64.99600000000001,40.336
2014.0,212.972,159.47500000000002,122.84700000000001,173.441,224.776,196.64100000000002,138.947,139.437,207.144,203.713,199.15800000000002,186.994,150.031,91.637,75.392,55.611,45.146
2015.0,203.237,167.11599999999999,145.387,207.692,256.119,240.22699999999998,164.637,177.65699999999998,248.765,245.669,222.67299999999997,207.92000000000002,153.84,86.046,76.00200000000001,66.25,55.047999999999995
2016.0,228.88,172.494,141.93599999999998,210.74200000000002,251.389,247.07800000000003,175.156,172.30900000000003,247.918,234.52200000000002,195.29500000000002,185.901,134.19,87.77100000000002,73.68200000000002,63.158,53.233999999999995
2017.0,223.18400000000003,168.329,135.42399999999998,189.368,240.562,247.89700000000002,179.35399999999998,172.423,270.413,277.571,180.38,206.096,138.179,73.952,71.164,61.5,52.161
