year,month,MLD_90_180,MLD_0_180,MLD_0_90,MLD_30_130,MLD_180_550,T_90_180,T_0_180,T_0_90,T_30_130,T_180_550,XV_90_180,XV_0_180,XV_0_90,XV_30_130,XV_180_550,YV_90_180,YV_0_180,YV_0_90,YV_30_130,YV_180_550
2001,6,6.380675,6.1876945,5.973737,6.166931,7.371117,8.707364,8.813084,9.010406,8.858431,8.544933,-0.005930904,-0.00435328,-0.00093826436,-0.004256497,0.0011145627,-0.09749046,-0.089827694,-0.07324036,-0.08492031,-0.088736735
2001,7,6.5059166,6.2549777,5.976763,6.203725,8.147146,8.456802,8.478521,8.519061,8.497934,8.534738,-0.011635888,-0.00815734,-0.00062746764,-0.006276838,-0.00077887526,-0.104156725,-0.096256554,-0.079155415,-0.090067655,-0.07953391
2001,8,6.2791724,6.018804,5.730135,5.9135637,7.4968123,8.890396,9.054227,9.36002,9.1270075,8.918843,-0.003885792,-0.003416982,-0.0024021647,-0.0050784945,0.0013576872,-0.055024855,-0.047074128,-0.029863484,-0.04354051,-0.06114785
2001,9,6.5391636,6.175961,5.7732797,6.098619,7.630509,8.735945,8.83004,9.005666,8.854575,8.818357,-0.008043997,-0.0070206774,-0.0048055397,-0.00410287,-0.0009681051,-0.04666206,-0.03908228,-0.022674618,-0.03217195,-0.046898883
2001,10,8.366769,7.891872,7.365355,7.8081303,10.22078,8.820789,8.922639,9.112732,8.960316,8.829118,0.001528428,0.0018942847,0.0026862384,-0.0008807746,-0.0016904904,-0.026669137,-0.020844344,-0.008235643,-0.018124215,-0.0297461
2001,11,13.975879,12.4690695,10.798474,11.889982,17.143478,9.808165,9.913577,10.110327,10.021716,9.130308,0.006178761,0.00488491,0.0020841698,0.0054877694,0.00030831588,0.08333734,0.083234176,0.083010934,0.084583454,0.06320345
2001,12,14.821247,12.836074,10.635119,11.771516,24.87345,10.018016,10.059013,10.135544,10.145898,9.136958,-0.0054388796,-0.003686805,0.000105842424,-0.0009459923,0.0013543818,0.08956621,0.07986512,0.058865573,0.07128063,0.07575731
2002,1,14.723214,12.491097,10.016358,11.618679,23.141827,9.72651,9.700767,9.65272,9.724937,9.182982,0.0003110647,0.00070332515,0.0015524363,0.0016629212,-0.0026589003,0.029145787,0.02788793,0.025165074,0.022872364,0.06061755
2002,2,10.810974,9.524204,8.097568,8.981699,14.583502,9.266211,9.233589,9.172702,9.251995,8.78994,-0.0010668738,-0.00066914817,0.00019179231,-0.00063276506,-0.00093640405,0.01419619,0.015570142,0.018544277,0.016233537,0.017344413
2002,3,11.534927,10.364493,9.066837,10.028091,14.054226,9.043487,9.026932,8.996034,9.037121,8.683362,-0.00014141553,0.00038381637,0.0015207645,0.0005760749,-0.0005902092,-0.032915004,-0.030366227,-0.024849,-0.029939637,-0.027683645
2002,4,8.83221,8.323783,7.7600923,8.291237,9.275639,8.855293,8.913361,9.021745,8.961956,8.481726,-0.0024257374,-0.0018980239,-0.000755706,-0.0029249126,-0.002123575,-0.090488106,-0.0775352,-0.049496524,-0.07050456,-0.092236295
2002,5,6.939186,6.745184,6.530095,6.7898073,7.5839067,8.573221,8.672647,8.8582325,8.738943,8.241531,-0.007876361,-0.0057402025,-0.0011161534,-0.0052991915,-0.0010650154,-0.10873451,-0.09551598,-0.06690245,-0.0886683,-0.08915037
2002,6,6.19635,6.028106,5.841575,6.0522337,6.8027134,8.681948,8.866588,9.211216,8.95933,8.322878,-0.0076126293,-0.0056825476,-0.0015045825,-0.0047848215,0.00055473135,-0.106482275,-0.09316099,-0.06432488,-0.08660922,-0.08966095
2002,7,5.7908025,5.62511,5.4414067,5.5904493,6.460309,8.455256,8.557326,8.747845,8.596559,8.339294,-0.010079459,-0.007381069,-0.0015399816,-0.007879499,0.0003581955,-0.09747296,-0.089919195,-0.0735679,-0.08552907,-0.07578478
2002,8,6.6281505,6.250695,5.832213,6.156561,7.510828,8.125831,8.152078,8.201073,8.18231,8.190739,-0.014274099,-0.012637922,-0.00909615,-0.013293481,-0.001406953,-0.07830451,-0.073463395,-0.06298402,-0.07386187,-0.069469735
2002,9,6.514573,6.0957584,5.6314206,5.942261,7.39518,8.440087,8.522994,8.677746,8.553146,8.397984,-0.01298687,-0.01260303,-0.011772159,-0.014392432,-0.0023445915,-0.018226953,-0.021200385,-0.027636874,-0.02578137,-0.013539742
2002,10,8.185513,7.590222,6.9302278,7.4846206,8.896161,8.460639,8.462078,8.464768,8.458328,8.389219,0.0018602182,-0.00046897726,-0.0055108923,-0.0025945099,-0.0028052968,-0.0157712,-0.014179754,-0.010734821,-0.010847017,-0.02985021
2002,11,12.2007475,11.019842,9.710577,10.4849615,14.297472,9.631331,9.74913,9.969,9.876065,8.895702,0.0025627124,0.0028651631,0.003519858,0.0035684383,1.891002e-05,0.07485864,0.07383151,0.07160813,0.07072548,0.06609259
2002,12,19.297583,16.621143,13.653786,15.254758,24.263634,10.581333,10.575378,10.564251,10.639355,9.6534605,-0.0014855053,-0.0011976437,-0.0005745172,0.00085401855,-0.0019038959,0.16852519,0.15480562,0.12510738,0.14293648,0.16761397
2003,1,12.470003,10.758127,8.860174,9.770257,19.787403,10.899848,10.855365,10.772342,10.883294,10.104205,-0.0007471726,0.0011217318,0.0051672724,0.0041394136,2.8923258e-05,0.06992966,0.062323827,0.045859847,0.05144833,0.10478577
2003,2,10.897575,9.828829,8.643913,9.379555,14.10289,10.527357,10.555757,10.608763,10.62703,9.733682,-0.0018456775,-0.0011347356,0.0004042099,-0.0006177427,-0.0050215633,0.0039143153,0.0025237482,-0.00048635728,0.0002716507,0.026370833
2003,3,13.354977,11.615377,9.686689,10.916199,17.99666,10.281632,10.319196,10.389301,10.380231,9.580495,0.00332142,0.0033314105,0.003353035,0.0044085183,0.0022771123,0.019304551,0.02023989,0.022264572,0.017601425,0.020362696
2003,4,7.955864,7.397688,6.7788396,7.2949204,8.927057,10.1645975,10.260147,10.438495,10.349459,9.412964,0.0020486314,0.00094746414,-0.0014361886,0.0008919798,-0.0006296275,-0.0058795786,-0.0015681956,0.0077644754,0.0018639994,-0.0039146408
2003,5,6.2501693,6.1296287,5.9959865,6.1527925,6.60332,9.88596,10.038823,10.3241415,10.140254,9.272575,-1.7484062e-05,0.0005919666,0.0019112221,0.0005724453,-0.00218643,-0.10323578,-0.095009305,-0.07720177,-0.09054899,-0.07940214
2003,6,6.2936406,6.102984,5.8916044,6.0878296,7.1841393,9.128593,9.241086,9.451055,9.306732,8.863148,-0.007643854,-0.004047576,0.0037371384,-0.0035203155,-0.0052368273,-0.120566376,-0.11046869,-0.08861067,-0.10422837,-0.0935125
2003,7,6.109969,5.8482647,5.5581145,5.8000865,7.082051,8.8558655,8.952934,9.134123,9.009515,8.794886,-0.0120678665,-0.008324775,-0.00022225527,-0.0054150727,-0.0013469124,-0.08534739,-0.08037147,-0.06960032,-0.07800572,-0.07055435
2003,8,5.9888544,5.747648,5.480223,5.6626463,6.815395,8.93381,8.992374,9.101693,9.035395,8.943163,-0.0007827065,-0.0016180136,-0.0034261642,-0.0035616355,-0.005106542,-0.027879206,-0.02764353,-0.027133381,-0.027194237,-0.019300856
2003,9,6.977125,6.5185213,6.010068,6.3723893,7.684358,8.823636,8.868842,8.953216,8.914206,8.737539,0.0007924969,0.0007362808,0.0006145922,-5.1653253e-05,-0.0032303438,-0.019133002,-0.01824458,-0.016321471,-0.018007524,-0.03550722
2003,10,9.472061,8.87363,8.210151,8.63201,11.058028,9.991066,10.228399,10.671388,10.378937,9.328553,0.0012618869,0.00027488882,-0.0018616254,0.0014296303,-0.001267587,0.03675854,0.038636938,0.042703044,0.04024381,0.03198298
2003,11,13.567859,12.927253,12.217014,12.810766,15.718618,9.969272,10.113658,10.383155,10.224201,9.319383,0.0012039288,0.0014030258,0.0018340043,0.0026914242,0.0006059345,0.04676951,0.045201574,0.04180755,0.043271407,0.04517494
2003,12,14.566618,12.266913,9.717239,10.899324,22.251455,10.191873,10.202444,10.22218,10.264187,9.432172,-0.0010511635,-0.0016727166,-0.0030181692,-0.00069916656,0.0009326475,0.106393345,0.10213836,0.092927784,0.09796915,0.0838433
2004,1,10.748504,9.4324,7.9732413,8.811735,19.696161,9.945644,9.867673,9.722136,9.879494,9.357626,-0.0031780761,-0.0022604277,-0.0002740306,-0.0008585196,0.00084906165,0.06853529,0.06340695,0.052305937,0.056724075,0.069445685
2004,2,10.655906,9.426852,8.064205,8.83182,17.620607,9.784825,9.735492,9.643399,9.754831,9.246676,-0.0007997518,-0.0006263364,-0.0002509514,0.00063539814,0.002205972,0.044452358,0.04104713,0.033675924,0.035974175,0.041689035
2004,3,9.244703,8.544583,7.7683644,8.32073,11.20283,9.623964,9.659547,9.725959,9.712516,9.092503,-0.0008137576,-0.00019358599,0.0011488725,0.0001672562,-0.0017437508,-0.044245835,-0.036667563,-0.020263178,-0.033429213,-0.030628117
2004,4,8.632665,8.106107,7.5223155,8.03892,8.981291,9.535838,9.668777,9.9169235,9.75473,9.022486,-0.0017441597,-0.0008614033,0.0010494593,7.237765e-05,0.0010880247,-0.074720204,-0.062603526,-0.036375046,-0.055851325,-0.06779179
2004,5,6.0030518,5.8396688,5.658527,5.8327503,6.0865884,9.511249,9.685489,10.010715,9.783771,9.044298,-0.0037568363,-0.0025905536,-6.594803e-05,-0.0020325962,-4.908682e-05,-0.09477906,-0.08780188,-0.07269863,-0.08428097,-0.063918844
2004,6,5.7022676,5.597974,5.4823437,5.59494,6.156568,9.147764,9.291577,9.560011,9.365696,8.902148,-0.005189262,-0.002941199,0.0019250887,-0.00074284954,0.00093387597,-0.10860982,-0.099970646,-0.081269875,-0.09460513,-0.07891083
2004,7,5.821692,5.6682386,5.498106,5.636064,6.824344,8.873256,8.942243,9.07101,8.969018,8.979357,-0.011175347,-0.0077820737,-0.00043678822,-0.0049185604,0.0016711152,-0.099756,-0.09020793,-0.06953967,-0.08101477,-0.08016212
2004,8,5.626545,5.4761653,5.3094397,5.441154,6.5773063,8.95716,9.065216,9.266909,9.097238,8.95022,-0.010254028,-0.010354858,-0.010573119,-0.011788667,-0.0005360103,-0.020347461,-0.017383303,-0.010966911,-0.01420957,-0.018174237
2004,9,6.260902,6.031342,5.776829,5.970015,7.4518723,9.321852,9.490257,9.804583,9.539592,9.289019,-6.2892177e-06,-0.0007796114,-0.0024535896,-0.0006353638,-0.0037655397,-0.018409025,-0.013301919,-0.0022467677,-0.008821053,-0.007872262
2004,10,7.6221013,7.251035,6.8396363,7.1489663,8.70116,9.504686,9.693811,10.04681,9.814811,9.189188,0.0015124616,0.0024091266,0.0043500983,0.004557213,-0.0013748477,0.0052989977,0.0069779637,0.010612355,0.005150135,-0.010483471
2004,11,9.235846,8.654239,8.009412,8.4707775,10.650988,9.617233,9.789887,10.112142,9.901775,9.110598,-0.0016888406,-0.0011284171,8.4708015e-05,-0.0005965459,-0.0016647386,0.014071614,0.013779363,0.013146731,0.013159825,0.021143032
2004,12,12.164266,11.080368,9.878655,10.797312,14.008412,9.456189,9.523406,9.648868,9.595362,9.025527,-0.0002058703,-0.00040980626,-0.00085125765,0.0009102955,-0.0012205276,0.07059204,0.06929241,0.066479206,0.068685286,0.06873593
2005,1,15.662942,13.45363,11.004176,12.234914,19.757402,9.435435,9.382233,9.282927,9.398124,9.157689,-0.003890015,-0.0033213226,-0.0020902995,-0.0010173554,-0.0018304788,0.11098754,0.10243018,0.0839066,0.09614605,0.11842662
2005,2,13.253997,11.890488,10.37877,11.47009,15.1038265,9.621691,9.542367,9.394317,9.533901,9.35255,-0.005325267,-0.0037311187,-0.0002803337,-0.0020567814,-0.0011632605,0.023211695,0.019486457,0.011422578,0.016087664,0.02116357
2005,3,13.634347,11.995551,10.178626,11.318831,17.055609,10.105954,10.072544,10.010187,10.093696,9.615672,-0.0012996399,-0.00148712,-0.0018929512,-0.0010038615,0.0031538003,0.04616092,0.04553522,0.04418077,0.043561153,0.031261235
2005,4,9.458728,8.302236,7.020038,7.84507,14.271584,10.230549,10.2938,10.411854,10.362194,9.537937,-0.0029748627,-0.001993119,0.00013202037,-0.001459537,0.0030187815,-0.01952683,-0.01437282,-0.0032161532,-0.013350573,-0.034157146
2005,5,7.255558,6.8683634,6.439082,6.7692146,7.954096,10.485949,10.717274,11.149041,10.870661,9.603995,0.00013333774,4.4304266e-05,-0.00014842293,0.0005230192,0.0041046604,-0.026991405,-0.020859296,-0.007585389,-0.017031547,-0.041924246
2005,6,6.290466,6.098921,5.8865557,6.112996,6.518167,10.214616,10.450338,10.890315,10.571543,9.545492,-0.0024858823,-0.0007427009,0.0030306927,-0.001234958,-0.0005506748,-0.108267784,-0.099157356,-0.07943642,-0.09450606,-0.09772885
2005,7,6.277968,6.016009,5.7255754,5.9757614,7.1968517,9.444396,9.59784,9.884238,9.667821,9.280661,-0.011300854,-0.007520062,0.00066405744,-0.0049059317,-0.0032790422,-0.09606904,-0.08865841,-0.07261685,-0.084317155,-0.06407681
2005,8,6.426224,6.085248,5.707209,5.9820633,7.3827233,8.822425,8.869771,8.958142,8.902324,9.016671,-0.010206347,-0.008680618,-0.005377947,-0.009720789,0.00026718687,-0.06700458,-0.06512667,-0.061061684,-0.06771397,-0.06329447
2005,9,6.7099533,6.271691,5.7857904,6.1547866,7.9124613,8.916054,8.969131,9.068201,8.961766,9.138995,-0.011100103,-0.010487912,-0.00916274,-0.015931087,-0.003563923,-0.04903035,-0.044673044,-0.03524097,-0.045451533,-0.04443988
2005,10,8.488507,8.00093,7.460356,7.7762465,10.31025,9.616914,9.876728,10.3616705,9.990905,9.215544,-0.0010895444,-0.0027571886,-0.006367071,-0.0039430764,-0.00082040863,0.02476349,0.03174772,0.04686622,0.036025524,0.021995494
2005,11,10.197207,9.74874,9.251528,9.516897,12.251462,10.079399,10.343171,10.835504,10.512613,9.329364,0.001013896,0.0011340339,0.0013940921,0.0022682368,-0.0030728395,0.020512722,0.020734796,0.021215513,0.022640424,0.016990561
2005,12,14.497468,12.910109,11.150208,12.260935,17.18023,9.625313,9.665868,9.741567,9.743024,9.096848,0.0036710557,0.0034282974,0.0029028126,0.0047986573,0.00045047834,0.084698424,0.07883786,0.06615171,0.07424398,0.074282356
2006,1,11.224234,9.34848,7.2688427,8.323099,19.544483,10.250508,10.246954,10.24032,10.311962,9.507759,-0.008770969,-0.005713668,0.0009043577,-0.0052906927,-0.0037882451,0.11347758,0.10449118,0.085038625,0.09415465,0.09516887
2006,2,11.195926,10.670344,10.087639,10.508774,14.767946,9.652612,9.6741295,9.714295,9.719667,9.097969,-0.00021614981,0.00014681101,0.00093249825,-0.0003026498,-0.00564425,-0.02665964,-0.024463551,-0.019709773,-0.021923184,-0.006540757
2006,3,14.738134,12.61536,10.26185,11.772128,21.96916,9.317878,9.279557,9.208032,9.294957,8.9114,0.003664438,0.0028918446,0.0012194368,0.003345771,0.0013166756,0.04405131,0.044974003,0.046971355,0.043882214,0.036292
2006,4,8.132072,7.4326086,6.657115,7.196069,10.949089,9.557288,9.602475,9.686816,9.660751,9.07465,-0.0018331066,-0.001708139,-0.00143763,-0.0014274272,-0.0015560269,-0.020300198,-0.01616266,-0.007206304,-0.014558723,-0.0009978006
2006,5,7.915131,7.512792,7.0667195,7.466058,8.758156,9.163892,9.298291,9.549141,9.381495,8.805617,-0.005592852,-0.0034734479,0.0011143376,-0.004183865,-0.0039924406,-0.11002805,-0.09417793,-0.059867863,-0.08499187,-0.09035505
2006,6,6.3675437,6.123705,5.8533635,6.0782776,7.174912,9.284264,9.488388,9.869391,9.587855,8.954308,-0.0038285954,-0.0024820438,0.00043278543,-0.0040817256,-0.0011283848,-0.10876705,-0.09983383,-0.080496356,-0.09271352,-0.09413586
2006,7,6.3337426,6.0396743,5.713643,5.967611,7.1779895,8.657648,8.7019825,8.784728,8.736507,8.7775545,-0.0076652146,-0.0048887655,0.0011213055,-0.0027992371,-0.0025484352,-0.087653816,-0.08222948,-0.070487626,-0.07953609,-0.07766097
2006,8,7.2638826,6.7053657,6.086141,6.487661,8.240364,8.509052,8.518467,8.536034,8.528653,8.725714,-0.0064095203,-0.0055888165,-0.0038122602,-0.0076009477,-0.0054899994,-0.054873973,-0.05564745,-0.057321712,-0.056883097,-0.052599225
2006,9,7.098055,6.6269846,6.104712,6.4918885,8.126163,8.75676,8.761614,8.770673,8.762135,8.812241,0.0005658151,-0.0004508152,-0.0026514719,-0.0036853773,-0.0038365424,-0.014411276,-0.014063298,-0.013310047,-0.01328121,-0.017792236
2006,10,8.912181,8.086525,7.171127,7.8604307,9.376565,8.943937,8.955432,8.97688,8.998696,8.837493,0.00014030837,-0.00017468681,-0.00085654604,9.306382e-05,-0.0030147254,-0.005694153,-0.004194273,-0.0009475531,-0.0044966205,0.009321843
2006,11,13.864789,12.293733,10.551909,11.574481,16.176958,9.890381,9.952169,10.067503,10.040847,9.213527,0.0045207124,0.0031788978,0.00027432674,0.003742885,0.0036887322,0.10551686,0.10859287,0.11525136,0.10868425,0.07488785
2006,12,14.957328,12.800431,10.40909,11.546862,22.365824,9.98389,9.971746,9.949087,10.022914,9.310543,-0.0010400689,-0.0012593743,-0.001734093,-1.8609948e-05,-0.0011281827,0.098598115,0.091969565,0.07762107,0.08494096,0.09588359
2007,1,10.894507,9.706414,8.38918,9.575534,13.727094,9.448473,9.406316,9.327622,9.414951,9.031039,-0.002548898,-0.0009865785,0.0023953104,0.0013152204,0.0006373078,-0.029237213,-0.024499455,-0.014243829,-0.023836182,-0.005926043
2007,2,12.30437,10.559767,8.625531,9.891125,16.503618,9.183072,9.140744,9.061737,9.139561,8.922095,0.0016680681,0.00067617814,-0.0014709239,-0.00027575323,0.002056161,0.014477996,0.019763663,0.03120532,0.022559639,0.00685777
2007,3,7.471523,7.0138745,6.5064816,6.8458853,10.062723,9.123209,9.122608,9.12149,9.142372,8.80542,-0.0020393117,-0.001682312,-0.000909529,-0.0024487886,0.0011453643,-0.030113803,-0.023696683,-0.009805796,-0.020416455,-0.02754826
2007,4,6.492714,6.2542186,5.989799,6.2214637,6.9770656,9.020415,9.105904,9.265463,9.159239,8.647563,0.002362929,0.0019628548,0.0010968293,0.0013527977,-0.00019514433,-0.07810564,-0.06841175,-0.047427814,-0.062809505,-0.067393735
2007,5,6.4345665,6.174691,5.8865695,6.155264,6.903676,8.698454,8.799606,8.988408,8.866496,8.351098,-0.0048429957,-0.0028468282,0.0014741936,-0.0025434415,-0.002816828,-0.12926142,-0.115161516,-0.08464008,-0.106837876,-0.12065592
2007,6,6.054142,5.8864694,5.700574,5.8528776,6.907831,8.763181,8.916128,9.20161,9.00293,8.446495,-0.012131963,-0.0074563264,0.002664839,-0.0037382203,0.003303583,-0.09345064,-0.08719703,-0.07366011,-0.0867767,-0.08347424
2007,7,6.1519814,6.0215335,5.8769073,5.9947248,6.904838,9.225911,9.501545,10.016023,9.637131,8.832527,-0.010808933,-0.008944244,-0.0049078306,-0.008431842,0.0021241645,-0.06004119,-0.054929834,-0.043865513,-0.054242995,-0.057548337
2007,8,5.617951,5.4740267,5.3144584,5.4479313,6.3973913,8.999585,9.155213,9.445689,9.21081,8.934102,-0.0067847003,-0.006111184,-0.0046532494,-0.0055866903,0.001918306,-0.07667346,-0.07063108,-0.057551395,-0.06892927,-0.06975425
2007,9,6.3982778,6.1520305,5.8790164,6.098577,7.195997,8.7874775,8.844237,8.950173,8.868126,8.74465,-0.0074885115,-0.007214011,-0.0066198125,-0.005767763,-0.0022606328,-0.048421804,-0.045004565,-0.03760741,-0.045050062,-0.033783536
2007,10,9.199426,8.641535,8.023004,8.309521,11.521927,9.571694,9.832669,10.319774,9.993117,9.01641,-0.001800238,-0.0007847465,0.0014134459,-0.0017830991,-0.002756124,0.013732654,0.017870747,0.026828306,0.019945994,-0.0010156271
2007,11,10.673484,10.255642,9.792382,10.13851,13.078241,9.313746,9.489412,9.817284,9.600637,8.777555,-0.002270327,-0.001913923,-0.001142431,-0.0014778319,-0.0048802835,0.006097157,0.0075688194,0.010754465,0.0103527,-0.0031351836
2007,12,17.876492,16.021885,13.965694,15.33877,21.864618,9.047252,9.094642,9.183098,9.162254,8.536316,-0.0005655085,-5.9715752e-05,0.0010351522,0.00045162893,-0.002217053,0.07961944,0.072844766,0.05817991,0.06748294,0.06757159
2008,1,15.40715,13.1813755,10.713667,12.222291,22.727053,8.549729,8.508976,8.43291,8.520359,8.264765,0.0019019035,0.001827786,0.0016673486,0.0030496793,-0.0047416356,0.054399773,0.05035737,0.04160698,0.04740397,0.068542644
2008,2,10.374193,9.560441,8.658238,9.312203,14.638581,8.310343,8.248196,8.132197,8.253263,8.050675,-0.0010454667,1.2705437e-05,0.002303287,0.0023644294,-0.0015081121,0.014869771,0.009927417,-0.0007710968,0.004935354,0.0323089
2008,3,9.212314,8.443364,7.590832,8.257065,10.630716,8.354861,8.321337,8.258765,8.3210335,8.125589,0.0015381261,0.0015085022,0.0014443768,0.0026986406,0.0015808858,-0.041145116,-0.03848188,-0.032716874,-0.037838344,-0.029774664
2008,4,7.0697155,6.7368693,6.367843,6.703034,7.5678525,8.264251,8.286112,8.326918,8.310866,8.007405,0.002761166,0.003079342,0.0037680853,0.003507267,0.0001244493,-0.06799436,-0.062549695,-0.050763797,-0.05913318,-0.055259433
2008,5,6.3862844,6.173045,5.9366274,6.1765947,7.0113235,8.218602,8.300486,8.453321,8.357597,7.9574814,-0.0018315037,-0.0008341213,0.0013248713,-0.0014466591,-0.0025096857,-0.097892575,-0.0887479,-0.0689528,-0.08298831,-0.08633881
2008,6,6.589159,6.339535,6.0627794,6.3168964,7.5556164,8.125911,8.198597,8.3342705,8.238036,8.003444,-0.005482201,-0.003390943,0.0011359102,-0.0026975167,0.0013421623,-0.109743744,-0.099548474,-0.077479206,-0.09115817,-0.09462938
2008,7,6.972661,6.54666,6.0743556,6.463477,7.526394,8.247754,8.303223,8.406765,8.344217,8.235266,-0.0089672,-0.007702591,-0.004965143,-0.008737461,-0.00082027307,-0.061969247,-0.05839207,-0.050648715,-0.056697402,-0.05565759
2008,8,6.055912,5.878229,5.681235,5.8288894,7.0219274,8.753659,8.905584,9.1891575,8.956269,8.583637,-0.00070425856,-0.0021321776,-0.0052231373,-0.004412078,-0.0012729641,-0.03969182,-0.029537002,-0.007555305,-0.022213079,-0.035656814
2008,9,7.4833336,6.989404,6.4417872,6.848092,8.499415,8.574623,8.641962,8.767657,8.682182,8.517027,0.0018627464,0.0011292624,-0.00045848248,-0.00080966234,-0.002623581,-0.046474773,-0.038700964,-0.02187331,-0.03457856,-0.038833153
2008,10,9.2314,8.686198,8.081736,8.556166,10.828202,9.184718,9.392961,9.781653,9.497394,8.799572,-0.0011967471,-0.00091838907,-0.0003158388,-0.0029629539,-0.0011285003,-0.014711108,-0.012493819,-0.007694125,-0.01071074,-0.0138962725
2008,11,11.283538,10.225673,9.05282,9.670272,14.0257635,9.832997,10.058307,10.478847,10.221446,9.001687,0.0022190637,0.0009160948,-0.0019043867,0.00062490837,-0.002255469,0.053885482,0.058298673,0.06785175,0.060732596,0.043713525
2008,12,14.007018,12.768756,11.395902,12.3717375,16.088993,9.148238,9.245661,9.4275,9.339337,8.622795,0.001086082,0.0017188385,0.0030885413,0.0031573304,-0.0026369211,0.029650437,0.028615005,0.026373655,0.026239602,0.034266558
2009,1,9.498986,8.573391,7.547187,8.135105,12.688117,8.610633,8.590306,8.552368,8.627438,8.220233,-0.0067852275,-0.0056779217,-0.0032809854,-0.0051977066,-0.0011507305,0.038294476,0.03630017,0.031983193,0.035605177,0.030970834
2009,2,12.235568,10.895065,9.408856,10.522657,15.07364,8.546292,8.491832,8.390187,8.511615,8.234126,-0.0011384782,-0.0012577412,-0.0015159053,-0.00055381947,-0.0022384902,0.05559831,0.05067563,0.04001972,0.04851982,0.067020446
2009,3,11.659878,10.373389,8.947065,9.850437,16.451714,8.755526,8.706523,8.615054,8.711068,8.461341,-0.001382867,-0.0007878883,0.00050003675,0.00030790071,-0.00022269355,0.0030057142,0.0024116682,0.0011257605,-0.00094039633,0.011071706
2009,4,8.472339,7.9528656,7.376928,7.93871,9.575077,8.476222,8.503384,8.5540905,8.535544,8.162729,-0.0006123977,-0.00021495625,0.0006453674,-0.0010397907,0.0011671388,-0.09524538,-0.08452416,-0.061316367,-0.07780936,-0.09837181
2009,5,7.844626,7.4218273,6.953072,7.320523,8.995814,8.655683,8.802316,9.075999,8.892695,8.208776,-0.0026887858,-0.0012868126,0.0017479799,-0.002553772,0.00023762327,-0.06855758,-0.056960296,-0.031856094,-0.048818424,-0.06264654
2009,6,6.139486,5.9970565,5.8391457,5.984296,6.7706356,8.831805,8.971075,9.23102,9.043562,8.556175,-0.005858105,-0.0054291817,-0.004500715,-0.008137885,-0.0011576833,-0.0759629,-0.07091129,-0.059976254,-0.069687605,-0.058927193
2009,7,6.2858753,6.035038,5.7569356,5.9910274,7.0640078,8.482371,8.557295,8.69715,8.598139,8.43994,-0.006851773,-0.0049524745,-0.0008411364,-0.0038813672,-0.0014071424,-0.063493855,-0.056180373,-0.040349208,-0.05361759,-0.070478134
2009,8,5.926868,5.744792,5.542925,5.7095103,6.381462,8.881895,8.980347,9.164114,9.018864,8.666902,0.00018388993,-0.0014349631,-0.004939228,-0.002511075,-0.004446921,-0.025921911,-0.021366537,-0.011505722,-0.01660736,-0.005205046
2009,9,6.7113414,6.4674892,6.1971297,6.4306784,7.5048666,9.374715,9.590079,9.992051,9.70746,9.023074,-0.00087628316,0.00034241227,0.0029804725,0.0028352134,-0.0035603999,-0.011230884,-0.007074468,0.0019227403,-0.0035502233,-0.010544604
2009,10,8.798731,8.360543,7.874727,8.241876,10.404212,9.361702,9.505396,9.773602,9.624983,8.948742,0.0012556288,0.0016698475,0.0025664896,0.0040004523,0.00051418744,0.007132662,0.0093151955,0.014039639,0.008761229,0.018691046
2009,11,16.322586,14.612302,12.716119,13.485013,19.72243,10.112733,10.293632,10.631279,10.434635,9.211286,-0.0010844511,-0.0013919508,-0.00205758,-0.0011629971,0.002575553,0.06924039,0.072002746,0.07798229,0.07288426,0.0468725
2009,12,16.857254,15.289024,13.550336,14.656854,19.951893,9.474602,9.498454,9.542976,9.5519705,8.888285,-0.0016580324,-0.00080871023,0.0010297829,0.0015270761,-0.004147929,0.06813743,0.060099598,0.042700447,0.05514521,0.08848874
2010,1,20.27663,15.685461,10.595253,13.521192,29.420061,9.875191,9.811043,9.691307,9.82144,9.40532,-0.0014107788,-0.0006259581,0.0010729146,0.0021347804,-0.0020649158,0.12959312,0.119426206,0.09741838,0.10881694,0.14247395
2010,2,13.071035,11.37769,9.500287,10.406768,22.334257,10.21866,10.180682,10.109795,10.210395,9.696325,-0.0013158653,-0.0011187971,-0.0006922106,-0.00055775244,-0.0015867606,0.047494143,0.045888547,0.042412985,0.0437211,0.05945127
2010,3,13.911919,12.464847,10.860485,11.851589,20.327328,10.078612,10.087792,10.10493,10.141686,9.448636,0.0025856956,0.0017065477,-0.00019650755,0.0010137926,0.0023502803,-0.0059801666,-0.001159586,0.009275325,0.0033575976,-0.00213898
2010,4,11.00208,9.733205,8.326409,9.201405,15.641619,9.704469,9.780416,9.922174,9.863391,9.065679,-0.0020064525,-0.0017805933,-0.0012916835,-0.00088553235,0.0020820973,-0.024761222,-0.021676673,-0.014999668,-0.021703424,-0.022856507
2010,5,7.643007,7.435379,7.2051835,7.4702377,8.860964,9.385793,9.5546055,9.869696,9.663765,8.832573,-0.0027254887,-0.0014024664,0.001461424,-0.0025568744,0.0018978042,-0.10471843,-0.09643771,-0.07851284,-0.09448146,-0.091288775
2010,6,6.712344,6.458608,6.1772923,6.4467173,7.1985664,9.331632,9.523368,9.88124,9.630406,8.881747,-0.005415944,-0.0041814437,-0.0015091699,-0.004860653,-0.001183108,-0.11151989,-0.103187196,-0.08514979,-0.10085452,-0.0852431
