date,mld_0_180,mld_0_90,mld_30_130
2000-07-01,10.2301764939379,9.9743543397459,10.5748075438798
2000-08-01,10.2991528332343,10.0480031121981,10.6566048067378
2000-09-01,10.2923959673441,10.0321180828456,10.6561264601714
2000-10-01,10.522129407613,10.1100991360303,10.8326363431809
2000-11-01,12.1896676021144,10.5645072484148,12.4728867194402
2000-12-01,16.4535315149495,12.3431491713607,17.0568818654573
2001-01-01,21.0411619183597,14.3037468850707,21.5619498280149
2001-02-01,15.3186595814639,12.1944075328789,16.1336729922638
2001-03-01,11.27720917085,10.3209367983443,11.7170991444943
2001-04-01,10.3861474815715,10.0422267378881,10.6943941854851
2001-05-01,10.4128934090538,10.0513726638789,10.7326619107989
2001-06-01,10.2479132668998,9.98350026573669,10.5939414065366
2001-07-01,10.3847398011777,10.1356114558993,10.7393587627288
2001-08-01,10.2096243601883,9.96232022660012,10.5537602949572
2001-09-01,10.2310211021742,9.96954069448758,10.5767209301455
2001-10-01,10.629394653621,10.2728003457612,10.9852288978694
2001-11-01,14.1471879577395,12.2916431670967,14.542692312346
2001-12-01,23.3052750637556,17.2342941183303,25.1380687585819
2002-01-01,22.1957413773585,15.5490369133957,23.8135271161608
2002-02-01,14.6229839308455,11.2119425356576,15.0559581781162
2002-03-01,12.0258136042755,10.7893044819779,12.4838886904679
2002-04-01,10.4472408106626,10.0504099348272,10.7551441994207
2002-05-01,10.3191418948264,10.0585931317663,10.6676067777655
2002-06-01,10.2290503496229,9.98446299478835,10.570502424782
2002-07-01,10.3222387916927,10.0831427225837,10.6781304022268
2002-08-01,10.4894712224768,10.2347725482205,10.8723391081939
2002-09-01,10.3211126473777,10.0398199152589,10.6733469365626
2002-10-01,10.6358699834325,10.2872412815361,11.0531541103013
2002-11-01,12.8535296758328,11.5190531031378,13.3032963587479
2002-12-01,22.7520566689902,17.8138570074309,25.3428010890103
2003-01-01,23.0817354172193,15.7507286497189,24.4023717394256
2003-02-01,14.8470866495393,12.0345945103029,15.8213126843906
2003-03-01,14.9771563179269,12.3744378655397,15.6017516104032
2003-04-01,11.359699241927,10.2573966809346,11.5558963516102
2003-05-01,10.1893537625176,9.93777063578273,10.5317563529018
2003-06-01,10.2411564010096,9.988313910995,10.5781559698447
2003-07-01,10.2735330500671,10.0114194082349,10.6245555867876
2003-08-01,10.2341179990406,9.97098478806508,10.5776776232783
2003-09-01,10.3979719968794,10.0932513776262,10.7733213689447
2003-10-01,10.713010869013,10.1909683763699,11.0258883560152
2003-11-01,12.808483903231,11.2340853038458,13.2717254853641
2003-12-01,21.421235624687,16.7769978187908,23.2739521892374
2004-01-01,25.8830194008911,17.2713591868193,27.750797704376
2004-02-01,18.260993140595,13.476281265167,19.0137976686876
2004-03-01,12.6040887100505,10.603979139533,12.4685816003424
2004-04-01,10.450337707529,10.0831427225837,10.7661461704484
2004-05-01,10.1710539173981,9.91177695138785,10.5150142230771
2004-06-01,10.2082166797945,9.95413702966099,10.5508902155587
2004-07-01,10.2650869677043,10.0147889599157,10.6188154279905
2004-08-01,10.1769661750521,9.91947878380115,10.5212327284406
2004-09-01,10.2994343693131,9.97483570427173,10.6604315792692
2004-10-01,10.5015772738635,10.0205653342257,10.7871934193709
2004-11-01,11.2929751912606,10.3916973836414,11.6879200039426
2004-12-01,13.1764515581716,11.2273462004842,13.4200129209548
2005-01-01,16.9721209720272,13.2360803667773,17.4089449383435
2005-02-01,12.8110177279398,10.9337138397272,13.3037747053143
2005-03-01,12.1440587573551,11.1811352060044,12.8565206657103
2005-04-01,14.3214587904925,12.0341131457771,15.2224227832309
2005-05-01,10.5823781284679,10.1712324308108,10.9493529053878
2005-06-01,10.1904799068326,9.92862470979194,10.5384532048317
2005-07-01,10.2749407304609,10.0061243984507,10.6202504676898
2005-08-01,10.373759894106,10.0975836583587,10.7393587627288
2005-09-01,10.6592374779696,10.2054093121448,11.0435871789728
2005-10-01,10.3861474815715,10.0181585115965,10.6757386693947
2005-11-01,12.5418692366443,10.9813689277845,12.9378395820019
2005-12-01,17.9352558974685,14.3364796728272,19.7207938938586
2006-01-01,26.7180554104962,18.0684988415956,29.9621938809426
2006-02-01,17.972418659865,12.8235509681401,18.5244491312384
2006-03-01,20.5467845640554,15.2380754297088,22.3201291357929
2006-04-01,12.8481804903363,11.0747536457958,13.2406329585467
2006-05-01,10.5229740158493,10.1813410858533,10.8833410792216
2006-06-01,10.3036574104945,10.0321180828456,10.6441677960109
2006-07-01,10.4371055118272,10.1635305983975,10.8053705888949
2006-08-01,10.5125571809352,10.2309216320139,10.8914729708508
2006-09-01,10.3816429043113,10.0898818259454,10.7326619107989
2006-10-01,11.3011397375447,10.5500663126399,11.685049924544
2006-11-01,15.2223742425277,13.1263292548878,16.05665919507
2006-12-01,20.4921665647758,14.9622535564076,21.1797509214441
2007-01-01,17.6644181897005,12.4090961113995,17.3061004265629
2007-02-01,14.9450612049481,11.8174991091531,14.7263773938518
2007-03-01,14.0616009897961,11.3914915037926,14.4570682769565
2007-04-01,10.3931858835405,9.95509975871265,10.6824355213246
2007-05-01,10.2923959673441,10.0268230730615,10.6403410234795
2007-06-01,10.2121581848972,9.9526929360835,10.5595004537543
2007-07-01,10.214692009606,9.96328295565178,10.5542386415236
2007-08-01,10.257203957499,9.99649710793412,10.6035083378651
2007-09-01,10.3118219567786,10.0388571862073,10.6704768571641
2007-10-01,10.6277054371484,10.164974691975,10.9689651146111
2007-11-01,12.0528410678365,10.6718515376751,12.4676249072096
2007-12-01,17.5675697786067,13.6524606816212,19.0104492427227
2008-01-01,19.3192872606575,14.6570684470307,21.6241348816496
2008-02-01,14.1339557620377,11.9479488956533,15.2759975986701
2008-03-01,11.4067157670801,10.2795394491228,11.8649082335185
2008-04-01,10.2890175343989,9.95028611345434,10.6408193700459
2008-05-01,10.3025312661795,10.0504099348272,10.6412977166124
2008-06-01,10.4081072957148,10.1823038149049,10.762319397917
2008-07-01,10.4278148212281,10.1100991360303,10.8245044515518
2008-08-01,10.2456609782698,9.99120209814998,10.5872445546067
2008-09-01,10.6201039630219,10.2694307940804,11.0478922980706
2008-10-01,10.9582287936138,10.2280334448589,11.3291600791264
2008-11-01,12.192482962902,10.5847245584997,12.3289044029474
2008-12-01,12.3492985587718,10.6232337205662,12.5403335853056
2009-01-01,12.7490797906124,10.8008572305979,13.3721782643126
2009-02-01,11.8977146884392,10.9048319681774,12.4059182001412
2009-03-01,15.4236725388418,12.832215529605,16.4828659857515
2009-04-01,10.526915520952,10.056667673663,10.8115890942584
2009-05-01,10.3644692035069,10.0489658412497,10.6872189869888
2009-06-01,10.264242359468,10.0104566791832,10.6097268432285
2009-07-01,10.2757853386972,10.0119007727607,10.6279040127525
2009-08-01,10.2436902257184,9.99168346267581,10.588679594306
2009-09-01,10.2391856484582,9.97387297522006,10.5901146340053
2009-10-01,10.6077163755564,10.2328470901172,10.9201737648361
2009-11-01,15.9653479543779,13.0209104237308,16.7899644813941
2009-12-01,16.100766808262,12.6026046507836,16.9535590071103
2010-01-01,23.7872648305944,17.4951936913308,25.6891240030994
2010-02-01,20.2781991449174,14.6233729302225,21.6217431488175
2010-03-01,17.1095105784626,13.4603962358146,18.3398073565997
2010-04-01,14.3884643772376,12.1963329909822,15.1621511158618
2010-05-01,10.2800083798786,9.9743543397459,10.5929847134038
2010-06-01,10.2121581848972,9.96087613302262,10.5513685621251
2010-07-01,10.5311385621334,10.2025211249898,10.8957780899486
2010-08-01,10.2684654006494,10.025378979484,10.6087701500957
2010-09-01,10.2237011641264,9.95991340397096,10.5681106919499
2010-10-01,11.6888149179986,10.6814788281918,11.9357035253489
2010-11-01,14.0931330306174,11.4993171575788,14.4307592158034
2010-12-01,25.5767081471992,19.0726252424792,28.4118726591705
2011-01-01,20.1627693526254,13.937909845439,20.9754969375821
2011-02-01,14.2420656162819,11.6990834357987,14.3389166750504
2011-03-01,20.1171605078662,15.129287046871,21.6743612711239
2011-04-01,11.757791257295,10.4817125499719,12.2781996669067
2011-05-01,10.1949844840928,9.94402837461854,10.5331913926011
2011-06-01,10.2163812260786,9.97194751711674,10.5571087209222
2011-07-01,10.2563593492627,10.0022734822441,10.5963331393687
2011-08-01,10.2349626072768,9.98301890121085,10.5834177820754
2011-09-01,10.3357525234733,10.0547422155597,10.6905674129538
2011-10-01,10.9630149069527,10.2005956668865,11.3459022089512
2011-11-01,13.9191437339431,11.7308534945035,14.3527887254767
2011-12-01,12.9596687775256,11.1758401962203,13.6457925003057
2012-01-01,17.0267389713068,13.2851795484121,18.2919726999576
2012-02-01,14.2448809770695,11.3472059674161,14.789040794053
2012-03-01,14.6494483222491,12.4090961113995,15.3367476126056
2012-04-01,11.4680906322499,10.6107182428946,12.0294594523675
2012-05-01,10.3413832450485,10.0104566791832,10.6728685899962
2012-06-01,10.1983629170379,9.94932338440268,10.5370181651325
2012-07-01,10.2110320405822,9.95654385229014,10.5547169880901
2012-08-01,10.257203957499,9.98494435931418,10.6125969226271
2012-09-01,10.3177342144326,10.0504099348272,10.6824355213246
2012-10-01,10.7662211878988,10.378700541444,11.1158175105025
2012-11-01,14.3344094501155,13.02909362067,15.4725980374694
2012-12-01,27.4807366478597,21.0924307928664,31.3934068076756
2013-01-01,17.3961143066412,12.7547158409462,18.4058191827659
2013-02-01,12.3101650438241,10.7267270936199,12.8574773588431
2013-03-01,10.9534426802749,10.2289961739105,11.3478155952169
2013-04-01,10.6167255300767,10.2188875188681,11.0407170995743
2013-05-01,10.3197049669839,10.0691831513346,10.6843489075903
2013-06-01,10.2569224214202,10.0017921177183,10.6039866844315
2013-07-01,10.616443993998,10.2689494295545,11.0158430781204
2013-08-01,10.2037121025344,9.94065882293772,10.5513685621251
2013-09-01,10.3661584199795,10.0475217476722,10.6857839472896
2013-10-01,10.7763564867342,10.139462372106,11.1119907379711
2013-11-01,11.0241082360439,10.2169620607648,11.2746285705544
2013-12-01,11.6662920316977,10.7522394134889,12.2040559491113
2014-01-01,12.0821208200277,10.5827991003964,12.6063454114718
2014-02-01,13.5599036974441,11.8969242559152,14.5192533305913
2014-03-01,11.85435813231,10.8624718899042,12.3030736883606
2014-04-01,10.7242723121634,10.239104828953,11.1363864128586
2014-05-01,10.2707176892795,9.97724252690088,10.6288607058854
2014-06-01,10.5438076856776,10.2434371096855,10.9393076274929
2014-07-01,10.2718438335945,10.0041989403474,10.619293774557
2014-08-01,10.290143678714,10.0027548467699,10.643211102878
2014-09-01,10.2481948029786,9.99120209814998,10.5987248722008
2014-10-01,11.4683721683287,10.9019437810224,11.8510361830923
2014-11-01,15.2553139637427,13.2871050065154,16.257564752967
2014-12-01,27.3126596088394,19.8346252868698,30.4568042306224
2015-01-01,17.6810288183474,13.2808472676796,19.1592150248797
2015-02-01,15.2786814582799,13.0425718273932,16.6713345329216
2015-03-01,11.3658930356597,10.4456102105345,11.6625676359222
2015-04-01,10.6243270042033,10.0205653342257,10.8661206028305
2015-05-01,10.374886038421,10.1216518846502,10.7431855352601
2015-06-01,10.5733689739475,10.2838717298553,10.9885773238344
2015-07-01,10.2386225763007,9.97724252690088,10.5901146340053
2015-08-01,10.2864837096901,10.0171957825449,10.6441677960109
2015-09-01,10.4283778933856,10.0528167574564,10.7876717659373
2015-10-01,10.6448791379528,10.1741206179658,11.0488489912035
2015-11-01,13.4019619572592,11.9229179403101,14.2571194121924
2015-12-01,22.881844801299,18.2605632874022,25.6695117938761
2016-01-01,22.3198987880921,16.6629144261688,24.0560488253365
2016-02-01,19.8820778821007,13.9061397867342,20.1800065976232
2016-03-01,22.0332950599134,16.0655410496124,24.0646590635321
2016-04-01,10.3045020187308,9.97387297522006,10.5786343164111
2016-05-01,10.3385678842609,10.0523353929305,10.6982209580165
2016-06-01,10.2369333598282,9.99168346267581,10.5786343164111
2016-07-01,10.488063542083,10.2193688833939,10.8685123356626
2016-08-01,10.5052372428874,10.239104828953,10.8914729708508
2016-09-01,10.3681291725308,10.0523353929305,10.6896107198209
2016-10-01,11.8405628644507,10.9621143467513,12.0466799287587
2016-11-01,22.0470903277727,18.3813857833858,24.7372143359207
2016-12-01,21.3015827912136,15.1957153514357,22.9663753470283
2017-01-01,19.0647786454576,14.3331101211464,20.1556109227357
2017-02-01,19.6942933175672,14.3210760080006,21.4371013741788
2017-03-01,15.7969893792788,12.3888788013146,16.8430609502669
2017-04-01,14.7302491768535,12.1607120160707,15.2884346093971
2017-05-01,10.2909882869503,10.0128635018124,10.6369925975146
2017-06-01,10.232428782568,9.97820525595254,10.5771992767119
2017-07-01,10.5291678095821,10.2569153164087,10.9192170717032
2017-08-01,10.4579391816555,10.1717137953366,10.8527268989707
2017-09-01,10.3329371626857,10.065332235128,10.6900890663873
2017-10-01,10.6333361587236,10.1928938344732,10.9445694397236
2017-11-01,15.7420898439205,13.9932667659096,17.1755118139298
2017-12-01,14.320895718335,11.8011327152749,15.1597593830297
2018-01-01,21.3545115740207,16.058320581725,23.1873714607151
2018-02-01,13.7761234059325,11.3188054603921,13.9055346858726
2018-03-01,11.4005219733473,10.5409203866491,11.8180302700092
2018-04-01,11.8577365652552,10.9351579333047,12.4121367055047
2018-05-01,10.28423142106,10.0388571862073,10.6221638539555
2018-06-01,10.2414379370883,9.99505301435663,10.5882012477396
2018-07-01,10.4258440686768,10.130797810641,10.7924552316015
2018-08-01,10.2422825453246,9.988313910995,10.5910713271381
2018-09-01,10.3413832450485,10.090844554997,10.6963075717508
2018-10-01,10.4176795223927,10.0147889599157,10.7422288421273
2018-11-01,11.7321714741278,10.7430934874981,12.2652843096133
2018-12-01,20.1571386310502,16.2922637412789,22.2780346379478
2019-01-01,21.3705591305101,14.4804076660507,22.8104343663749
2019-02-01,16.9842270234139,12.8861283564981,18.2570534006088
2019-03-01,12.1409618604887,10.3262318081284,12.5398552387392
2019-04-01,10.9469673504634,10.2458439323146,11.3545124471468
2019-05-01,10.2290503496229,9.93921472936023,10.5676323453834
2019-06-01,10.2597377822078,9.98590708836584,10.6020732981658
2019-07-01,10.1693647009255,9.90696330612954,10.5169276093428
2019-08-01,10.1735877421069,9.90792603518121,10.5231461147062
2019-09-01,10.1842861130999,9.91033285781036,10.5188409956085
2019-10-01,10.9182506704297,10.2338098191688,11.261713213261
2019-11-01,12.1868522413267,10.8615091608526,12.6039536786397
2019-12-01,14.6683112395261,11.7486639819593,15.4955586726576
2020-01-01,18.7987270510285,13.3804897245266,19.7471029550117
2020-02-01,12.9942977152132,10.7676430783155,13.4176211881227
2020-03-01,10.3475770387812,9.96954069448758,10.6322091318503
2020-04-01,10.2693100088857,9.93006880336944,10.6140319623263
2020-05-01,10.2084982158733,9.93343835505025,10.5322346994683
2020-06-01,10.1840045770211,9.91659059664616,10.5327130460347
2020-07-01,10.194702948014,9.92669925168862,10.5456284033281
2020-08-01,10.2614269986804,9.93777063578273,10.6092484966621
2020-09-01,10.2023044221406,9.9310315324211,10.5484984827266
2020-10-01,10.6668389520962,10.1057668552978,11.0091462261905
2020-11-01,12.7541474400301,11.1777656543236,13.2320227203511
2020-12-01,16.0484010976124,12.5746855082854,16.6895117024456
2021-01-01,15.7671465549302,12.1077619182293,15.8858894708575
2021-02-01,12.6975586881992,10.5986841297488,13.1306132482698
2021-03-01,12.2099381997851,10.5134826086767,12.3327311754787
2021-04-01,10.28423142106,9.98638845289167,10.6326874784168
2021-05-01,10.3323740905281,10.0407826443106,10.6958292251844
2021-06-01,10.1786553915246,9.91659059664616,10.5212327284406
2021-07-01,10.2681838645706,9.93055016789527,10.6212071608227
2021-08-01,10.2704361532007,9.97002205901341,10.6212071608227
2021-09-01,10.2417194731671,9.94162155198938,10.5767209301455
2021-10-01,12.1327973142046,10.8783569192567,12.5307666539772
2021-11-01,17.9701663712349,13.5470418504642,18.4541321859745
2021-12-01,18.5397138585684,13.4868712847353,19.102770130042
2022-01-01,18.343483211672,12.769638141247,19.7078785365652
2022-02-01,11.7642665871065,10.5004857664793,12.1863571261537
2022-03-01,11.4638675910685,10.2496948485213,11.5702467486029
2022-04-01,10.513964861329,10.0388571862073,10.7943686178672
2022-05-01,10.3743229662635,9.93680790673107,10.6838705610239
2022-06-01,10.1682385566105,9.90888876423287,10.5135791833778
2022-07-01,10.1716169895556,9.91418377401701,10.5202760353077
2022-08-01,10.1671124122954,9.90696330612954,10.5135791833778
2022-09-01,10.1769661750521,9.90985149328453,10.521711075007
2022-10-01,10.2020228860618,9.93199426147276,10.5303213132026
2022-11-01,11.9286836571029,10.9702975436904,12.2207980789361
2022-12-01,16.6269577394662,13.3684556113809,17.8485454328849
2023-01-01,24.4753390070862,14.2195080930502,25.1567242746723
2023-02-01,15.902846944893,11.8800764975112,16.2465627819393
2023-03-01,13.6361999747883,11.2913676824197,13.8577000292304
2023-04-01,12.0916930467055,10.4744920820844,12.5771662709201
2023-05-01,10.2031490303768,9.92910607431777,10.5441933636288
2023-06-01,10.3672845642945,9.99505301435663,10.7321835642324
2023-07-01,10.238341040222,9.93151289694693,10.5862878614739
2023-08-01,10.1654231958229,9.90696330612954,10.512622490245
2023-09-01,10.2597377822078,9.96039476849679,10.5858095149075
2023-10-01,11.0260789885952,10.4234674423463,11.2751069171208
2023-11-01,12.8982939123558,11.3202495539696,13.0779951259634
2023-12-01,16.4738021126203,13.1215156096295,17.2376968675646
2024-01-01,22.1177558835417,14.4183116422185,23.434676635555
2024-02-01,17.7004548077819,11.7900613311807,17.5868898610523
2024-03-01,16.7823656549423,12.4480866379918,17.3017953074651
2024-04-01,10.3610907705618,9.95654385229014,10.695350878618
2024-05-01,10.2828237406662,9.97387297522006,10.6288607058854
2024-06-01,10.2070905354795,9.93440108410191,10.5451500567616
2024-07-01,10.2498840194512,9.95750658134181,10.6049433775643
2024-08-01,10.1713354534769,9.91081422233619,10.5178843024756
2024-09-01,10.1918875872264,9.91755332569783,10.5355831254332
2024-10-01,10.3872736258865,10.0109380437091,10.713528048142
2024-11-01,12.7870871612452,11.5493790682652,13.1727077461149
2024-12-01,19.484830474969,13.5200854370177,20.2508018894536
2025-01-01,13.3394609477742,10.7522394134889,13.5429479885251
2025-02-01,12.930952097492,10.8605464318009,13.6218751719846
2025-03-01,13.205449774284,11.2783708402223,14.0074225045203
