date,temp_90_180,temp_0_180,temp_0_90,temp_30_130,temp_180_549
1997-12-01,13.9249358083308,13.896675644971,13.8759552640485,14.0003274424853,13.643499836216
1998-01-01,13.5194286213652,13.4738565753382,13.4358742790667,13.5437425583752,13.3569340950163
1998-02-01,13.2205147257146,13.3237396807717,13.4327009308768,13.3976240771127,12.8254862732619
1998-03-01,12.1581556409602,12.3768308590562,12.6017453864071,12.3929205666725,11.7831315171287
1998-04-01,11.6727140488128,11.8971814972397,12.1285647450092,11.8636461537378,11.3920730492214
1998-05-01,11.9904697373128,12.2656139178754,12.5472813313962,12.152331065073,11.6632588227765
1998-06-01,12.0403865803572,12.1430393393419,12.2550102116573,11.9539551114494,12.0111771260654
1998-07-01,12.108384244901,12.1477196934863,12.1980435358731,11.8765801312315,12.2945033001515
1998-08-01,12.3551035100705,12.2816912463299,12.2229748200217,11.9523027579761,12.8975814777142
1998-09-01,12.4519665717194,12.3521833629283,12.2681808591095,12.0848879476871,12.9893179801601
1998-10-01,12.4097445274214,12.4719554725015,12.5464523980043,12.2725750033291,12.5824672350765
1998-11-01,12.1630522183162,12.2023876513119,12.2501202462354,12.1337555906761,12.0606339619977
1998-12-01,10.9770794028614,10.9003354000088,10.8320610086675,10.89273154981,10.8924474872752
1999-01-01,10.4111835503895,10.3870038925251,10.371436565785,10.324222743336,10.6567330734952
1999-02-01,10.0887218787921,10.091129853071,10.101903270265,10.0492634806656,10.3651637032336
1999-03-01,9.97465001605661,10.1055786645524,10.2443433610262,10.0490678621567,10.1059884796572
1999-04-01,9.63992027575426,9.73922544176417,9.84731986262772,9.6320110928748,9.86745154498204
1999-05-01,9.77921557285314,9.82288192728566,9.87558706808575,9.63039070107849,10.0387024823287
1999-06-01,10.3968577251901,10.4487279170539,10.510957838699,10.2067610364494,10.6574414531751
1999-07-01,11.0823752475336,11.0829080527523,11.0963383226495,10.8042245131745,11.5533475985755
1999-08-01,11.6727066896418,11.6590075016633,11.6568765133126,11.4038247258494,11.8930914148701
1999-09-01,11.360312777326,11.2783571956573,11.2082428473815,11.0131898922137,11.9405015120961
1999-10-01,11.4480636969804,11.521612931095,11.6057554659205,11.3218494166637,11.8920393259503
1999-11-01,11.5901458046205,11.7222633949057,11.8632637889269,11.6753719164297,11.6146316148176
1999-12-01,10.9513275965621,10.9254176686828,10.9082604223259,10.8972780005223,10.9319589686803
2000-01-01,10.6539984032828,10.6392146118997,10.6335200902415,10.6317335390233,10.6619190377772
2000-02-01,10.8865170318463,11.0192318904006,11.1599471774323,11.0295097201768,10.8600228515713
2000-03-01,10.5154173592016,10.6410572095191,10.7748117045001,10.5917017342567,10.538758429439
2000-04-01,10.4049965548124,10.6316418344296,10.8655252804174,10.5170187099777,10.474831668622
2000-05-01,10.7168779711566,10.9536780494666,11.1978899142703,10.8054781936481,10.6015928667206
2000-06-01,10.9225219823849,11.0027420610596,11.0952787546091,10.7265469406717,11.2420792734084
2000-07-01,11.1276982314784,11.1087368558867,11.1029948390646,10.8091126929191,11.5064616402457
2000-08-01,11.5005159811318,11.437405191008,11.3884808176345,11.1024603563342,11.9161312584312
2000-09-01,11.8228790894509,11.8713681065895,11.9331575408804,11.5940531261809,12.1486286996382
2000-10-01,11.5907838199347,11.7065147697021,11.8340630858151,11.4788496096166,12.0678177736669
2000-11-01,10.9874931258644,11.044720048708,11.1123485201633,10.9629278721444,11.3337139643101
2000-12-01,10.8460998035493,10.9507778992385,11.0633031846078,10.9409285194051,11.0659360463624
2001-01-01,10.8286959430891,10.9229734056913,11.0243200786837,10.9550038549075,10.8941147465895
2001-02-01,10.2025479948307,10.3208691290263,10.4462251446983,10.3108671326175,10.3274597306283
2001-03-01,10.2430663497126,10.3902851815068,10.5450705901502,10.3195437495061,10.4091288135832
2001-04-01,9.93030811709155,10.0444270505998,10.1672815600039,9.94329988924006,10.1131510579028
2001-05-01,10.3638841742673,10.5119797195834,10.6693472341533,10.3248484746983,10.5808891897636
2001-06-01,10.695775093708,10.7458473100311,10.8068348186929,10.4836092994588,11.0209494994455
2001-07-01,10.8900105708596,10.8737555998179,10.8704979743807,10.5703391363969,11.4412345772309
2001-08-01,11.3711444847008,11.4026421880644,11.4466685633924,11.1324989188034,11.7608811213701
2001-09-01,11.5412651163068,11.5266397975538,11.5239636358295,11.2695359787539,11.9928645503906
2001-10-01,11.5029514532761,11.5522761305761,11.6139860493918,11.3691896828593,11.921625978471
2001-11-01,11.6159564016,11.7462259651901,11.8870255024428,11.6966588499113,11.8423191955647
2001-12-01,10.7283793630869,10.7563427573108,10.7932010067679,10.7782279287442,10.8133157440023
2002-01-01,10.5239893876615,10.5682082637543,10.6209015981233,10.57544106801,10.6081525790684
2002-02-01,9.89657243719624,9.97144926803588,10.0549787187693,9.91908265702823,10.1593233554191
2002-03-01,9.76204216193688,9.85024565683841,9.94711652150679,9.78117304329539,10.0917678024994
2002-04-01,9.88984979319957,10.0586771112783,10.2368595591981,9.93813820885937,10.1582026117628
2002-05-01,10.0316434874887,10.1318256294591,10.2417470526517,9.95460597372751,10.2959795467196
2002-06-01,10.5726767530352,10.6185384956387,10.6749028182572,10.3532354012012,10.8113297111098
2002-07-01,11.02760102092,11.0186014247563,11.0194987515833,10.7014389560901,11.4361822201839
2002-08-01,10.8893217028473,10.8371030593563,10.7979246087189,10.5607237593952,11.3987142652492
2002-09-01,11.1058672095434,11.0681136380038,11.0448323897829,10.7968521283916,11.6683659511675
2002-10-01,10.5997883522121,10.6132293286633,10.64067956982,10.3672485092753,11.4068289175447
2002-11-01,11.3528162627583,11.4820861482542,11.6187984774061,11.4355746078246,11.6216599324921
2002-12-01,12.1128120678743,12.2561168938074,12.405884905679,12.2963905620573,11.943483229224
2003-01-01,12.0186169124092,12.1570742863657,12.3020666838648,12.1804374463253,11.7839184060315
2003-02-01,11.5797097560428,11.7369740120184,11.9019403707738,11.7299243676557,11.5351424422465
2003-03-01,10.8882819098747,11.0529097800735,11.2246522677863,11.0112408169675,10.8162312564042
2003-04-01,10.714547263839,10.9482068241443,11.1887596167129,10.891588169736,10.5299254885326
2003-05-01,10.7340071443599,10.8741954960855,11.0219623976555,10.7145348944899,10.6759477430073
2003-06-01,10.6116505915803,10.6165834240721,10.6315477066826,10.350441885403,10.8964655043668
2003-07-01,10.9874840302599,10.9502660229505,10.9254966337502,10.6153747047687,11.3590618265779
2003-08-01,11.5681434545711,11.6247094351091,11.6939358510557,11.3359961115021,11.9926436138952
2003-09-01,11.404841136184,11.3451334573295,11.2978953720774,11.1049289719015,11.7520987051231
2003-10-01,11.8781720135848,11.9974398728459,12.126263012865,11.8145997862693,12.0264392209865
2003-11-01,11.2865255124359,11.3452824997714,11.4136304589887,11.2636382666113,11.4784673311651
2003-12-01,11.268149249164,11.3843726093307,11.5082190101171,11.4362088188155,11.1992902769505
2004-01-01,11.0062745569745,11.1026976412639,11.2054753139982,11.13735735462,10.9898759628222
2004-02-01,10.4422401613136,10.5144507994712,10.5947370489571,10.4829953743487,10.5629887602864
2004-03-01,10.6188864757345,10.7572725887694,10.9032795708671,10.6752071598081,10.7236238024757
2004-04-01,10.4740695678737,10.6548772081695,10.8438462002496,10.5220326491371,10.537379509129
2004-05-01,10.9659198402869,11.1218401533573,11.2871138820506,10.9185100773296,10.9923658267468
2004-06-01,10.8862532593148,10.8275060400818,10.779967900915,10.5606724902562,10.9686217413011
2004-07-01,11.3559557346934,11.3725475563684,11.3999091393836,11.0567736177144,11.6806048421175
2004-08-01,11.6673911356662,11.7088092464857,11.7629265105663,11.4555333053289,11.9811553516938
2004-09-01,12.1975952571447,12.1150700189854,12.0462177932222,11.8335233820339,12.5094672145531
2004-10-01,11.9336514802989,12.0015305031945,12.0823082841639,11.7582732010578,12.1720435581279
2004-11-01,11.5323665556442,11.6708271003416,11.8215406708673,11.5539528973343,11.8553200397558
2004-12-01,10.8911813405374,10.9371289254474,10.9941296818372,10.8787398364911,11.1739773137201
2005-01-01,11.331249096042,11.4637110373895,11.603458760112,11.4626210355027,11.4789883122701
2005-02-01,11.2859021327762,11.4668402262246,11.6554318949998,11.4545321221036,11.3605391284175
2005-03-01,11.6120005578146,11.9252152359957,12.2447034219557,11.9084378349456,11.5424024220175
2005-04-01,11.0544634005326,11.2879450418178,11.5267243301002,11.245568569446,10.8597843294456
2005-05-01,11.6551484519666,12.0438774400982,12.4381074253199,11.9231535128626,11.4125895998269
2005-06-01,11.4466675216848,11.5343926077158,11.6288335977843,11.3346070831106,11.2637116676493
2005-07-01,11.4578135235399,11.4365894449895,11.4243438050875,11.1226175423754,11.6051437589032
2005-08-01,11.252640581939,11.2043398761502,11.1693837518703,10.9117946680789,11.6874760869016
2005-09-01,11.3091872938139,11.2434329194531,11.1911756361945,10.9887339910709,11.7377131694862
2005-10-01,11.2647396377743,11.3438480230832,11.4338887341388,11.1708117723983,11.3971262229386
2005-11-01,11.4464674183851,11.6377565782468,11.8373821977396,11.5557719733513,11.459430967967
2005-12-01,11.0313765236737,11.0614800717079,11.0988970571048,11.0262083398537,11.0935642694413
2006-01-01,11.280366217109,11.4415438355838,11.6068968561139,11.4878874586832,10.9871654890703
2006-02-01,10.5923053156765,10.6949966485497,10.8065196427262,10.6851306082395,10.6326508321666
2006-03-01,10.3073841807247,10.409509755782,10.5183792645253,10.413130083669,10.3534187343846
2006-04-01,10.7139358738398,10.9954852601777,11.2844614599942,10.9352662800258,10.6757190209232
2006-05-01,10.5759029639626,10.7099803517447,10.8530062438264,10.5341260997534,10.7447206244384
2006-06-01,11.3167040667735,11.3807132393,11.4540226692802,11.1275143322044,11.4026399441703
2006-07-01,11.2731289272704,11.3335132705794,11.4077255033558,11.0542400351465,11.597985481787
2006-08-01,11.6691094607369,11.6155365690552,11.5797248150408,11.3183601799533,12.283006980138
2006-09-01,11.5860656818022,11.5221406330706,11.4752698141756,11.2571459368206,12.1881805245482
2006-10-01,11.6489425209946,11.6380681335593,11.6408506599992,11.4592953251683,12.0208645217175
2006-11-01,11.4897047802108,11.650226682931,11.8192551713154,11.5732864505275,11.7128644015637
2006-12-01,11.2873611504304,11.3285704909987,11.3786994860084,11.3197889321434,11.4179232180703
2007-01-01,10.3137786387724,10.2178296883924,10.1324521849234,10.1762164358369,10.6604340047936
2007-02-01,10.5042764012727,10.5568871122557,10.6191086794677,10.5227201513323,10.7730909284518
2007-03-01,10.2079605410255,10.3805496977958,10.5622796923214,10.336888112287,10.3863718101141
2007-04-01,10.0556780436524,10.1951766007883,10.3431515621548,10.1008643688619,10.202356209581
2007-05-01,10.0983898449108,10.2242393811229,10.3605070048531,10.0530631370104,10.2926497103331
2007-06-01,10.4059567199017,10.5848251944403,10.7728910674789,10.3123463712117,10.6525034299478
2007-07-01,11.2818182890288,11.5205578990268,11.7692329962607,11.1791310707834,11.5956689697109
2007-08-01,11.6049560121048,11.5990290546116,11.6057147608414,11.2480994124416,11.8778102098677
2007-09-01,11.086423535736,11.0463967038692,11.0209544937538,10.7419516862538,11.6472693469835
2007-10-01,11.1776177205169,11.3601896363889,11.5535461756549,11.2022204471644,11.4220017776417
2007-11-01,10.9587113256336,11.1486867589398,11.3484626161566,11.0448512599119,11.0466929567294
2007-12-01,10.1541273787317,10.2006282815929,10.256632669357,10.1655915264372,10.4149646295184
2008-01-01,9.68841216831787,9.70396498332884,9.72893812158624,9.69558104205874,9.92894528211625
2008-02-01,9.65014737348967,9.7590039151062,9.87665372243553,9.72408687904569,9.95406278895971
2008-03-01,9.53048799820303,9.70629995403904,9.89119507634646,9.63077450211421,9.83659458927999
2008-04-01,9.10936985980508,9.24154293616076,9.38411526156415,9.13885885410184,9.38034455628665
2008-05-01,9.45503640305827,9.55018487594064,9.6579974910299,9.35775818326616,9.76790990822401
2008-06-01,9.99539006157169,10.020492702103,10.0582796205269,9.75519152651281,10.5231913354428
2008-07-01,10.7071290541576,10.7924841652505,10.8905138318332,10.4713695426353,11.3477261183587
2008-08-01,11.4057976630314,11.5201301509373,11.6460561309836,11.2223792639035,11.9684990334126
2008-09-01,11.6594783731602,11.7538420463694,11.8610128969321,11.4733564409858,12.194209673528
2008-10-01,11.8173761660219,11.9243953992642,12.0434175474576,11.7162709915177,12.0935815388149
2008-11-01,11.8234439264923,12.0284906983729,12.2425889826147,11.9318952924355,11.8988978306802
2008-12-01,10.711556381007,10.7261672204025,10.7510434814675,10.6622864888086,11.0421359917897
2009-01-01,9.7769362143575,9.78233420165155,9.7980292254114,9.71799720115731,10.2440601780901
2009-02-01,9.78412860498458,9.87095978780597,9.9667245041789,9.82225743088211,10.1262446213773
2009-03-01,9.91779074613505,10.0336480218731,10.1571479728857,9.97766899803194,10.1044599998221
2009-04-01,9.48602463157381,9.61858986118754,9.75987216891608,9.50651552494702,9.71502245880986
2009-05-01,9.84612705684117,10.016290300253,10.1951832437396,9.83629376009294,10.0769183437781
2009-06-01,10.6592625257492,10.8019779663326,10.9540158151836,10.5333247096234,11.0051937002022
2009-07-01,10.7366307301434,10.707072681216,10.6901802419485,10.40380112243,11.2078878535224
2009-08-01,11.2873642925483,11.2646499601963,11.2545430620669,10.9848767384795,11.6158973990908
2009-09-01,11.8944385100419,11.9648957304761,12.0476011067196,11.6503020901767,12.185291962261
2009-10-01,11.7338291520947,11.7246047289472,11.7289909992469,11.519875487766,12.1335849823127
2009-11-01,11.5972269808104,11.6775704960832,11.7673561130797,11.6083894385602,11.6152680186358
2009-12-01,10.8757039291171,10.8708847870265,10.8756996550136,10.8412030645963,11.2139899039234
2010-01-01,11.4211852760289,11.5470515876432,11.6815902642451,11.5839245359655,11.4668865130144
2010-02-01,11.5331296768644,11.7581944823493,11.9908017831937,11.784742687852,11.5021206028912
2010-03-01,10.9595881419105,11.1878904994154,11.4241226463177,11.1681652803142,10.9283593044794
2010-04-01,10.6647303070697,10.8988071261641,11.1389340455422,10.8384713196309,10.6459566754329
2010-05-01,10.3610179839047,10.4934561447614,10.6326544069199,10.3838616671599,10.3780626269912
2010-06-01,10.6236803554466,10.7105142104499,10.8042617468211,10.5203610534297,10.5789531370837
2010-07-01,10.5195276628895,10.4727698636984,10.4358938001109,10.222219660287,10.6895052295663
2010-08-01,10.5448159241069,10.5077760781234,10.4799814383112,10.2603668349848,10.7618844174488
2010-09-01,10.7962391878783,10.7905175239907,10.7944524819525,10.5128433408582,11.1327621495124
2010-10-01,11.6418921044855,11.7450335016935,11.8577149615366,11.550657583207,11.79843727668
2010-11-01,11.324899867955,11.4306753483357,11.5463897448374,11.3761547193301,11.3536706603119
2010-12-01,10.9876906658573,11.0442834167468,11.1071262397941,11.082019102735,10.8169953874324
2011-01-01,10.4961121039577,10.5344602947963,10.5799364679635,10.5547488826324,10.4938998819555
2011-02-01,9.99701122904849,10.0893145681918,10.1911620104002,10.0368889629753,10.3469947526142
2011-03-01,9.86938790780854,10.0452153185967,10.2295548926776,10.0145538169438,9.98266960064578
2011-04-01,9.84122460868591,10.0055778385832,10.1805247185281,9.91179983016883,10.0770160175269
2011-05-01,9.94041465672326,10.0735339610503,10.2173543280111,9.91232484963459,10.191643784013
2011-06-01,10.5335253848271,10.6178156377292,10.7122950477402,10.38776738409,10.7601170343753
2011-07-01,10.9497037830912,10.9627247232228,10.9877802662921,10.6521562678954,11.2864582177407
2011-08-01,11.0941744791687,11.0469798990524,11.0114684799486,10.7618801180067,11.4918391613788
2011-09-01,11.2422739080176,11.2950685433047,11.3601120966755,11.0488374028579,11.6865077338936
2011-10-01,12.0226077329284,12.2598983241025,12.50268389092,12.1408501045528,11.910370739483
2011-11-01,11.135366983721,11.1871938385972,11.2495262022688,11.0991000752063,11.3112802533273
2011-12-01,10.5435757797727,10.6252637930743,10.7173563205699,10.5716596102527,10.8641397401946
2012-01-01,10.1734634763436,10.2561452896257,10.347421063517,10.2365982403534,10.52048352948
2012-02-01,9.84561869523516,9.94254470325718,10.0483606826618,9.89415137486091,10.1926310293236
2012-03-01,9.20014391034391,9.32289163975131,9.45401280386913,9.26153912010866,9.56670683124639
2012-04-01,10.0460220671943,10.3387302149457,10.6384477943806,10.2564289606938,10.0171016115552
2012-05-01,10.0677103708254,10.1703225443146,10.2820857860276,9.99992260917317,10.25088759491
2012-06-01,10.5744192228016,10.7295641649969,10.8943518923166,10.4931712548004,10.7887639173429
2012-07-01,10.8897089275384,10.9376731968766,10.9977564714243,10.6404015458274,11.2453739929789
2012-08-01,11.16365075826,11.1980574087257,11.246795913209,10.8979390201851,11.7314548084203
2012-09-01,11.6202767310653,11.6615513466579,11.7178191854152,11.3542159633214,12.0895135959554
2012-10-01,11.9425077877441,12.1662500861632,12.4031891417773,11.9472612926377,12.3123456371593
2012-11-01,12.3377401663941,12.6586226810253,12.9883529165011,12.6728184302637,12.1189094198866
2012-12-01,11.9856839609574,12.1666711816791,12.3555323932517,12.2444990182839,11.8037075757651
2013-01-01,10.3939778914208,10.4382531299408,10.4901940460181,10.4504383621872,10.4664985842863
2013-02-01,9.80651834509976,9.86064610867208,9.92237145897508,9.82618871715389,9.99011033674122
2013-03-01,9.52776146671369,9.63211536982299,9.7457365474129,9.5426114122601,9.88149277248762
2013-04-01,9.80719423120378,9.93256485109541,10.0682698334798,9.78712398141439,10.1219519853397
2013-05-01,10.3252787077057,10.5018637995643,10.6892173278711,10.2970836920225,10.5676957203086
2013-06-01,10.7010139965436,10.842293223772,10.994335596802,10.5826243570753,10.8304943459646
2013-07-01,10.9860842994097,10.984458722655,10.996533259078,10.6833191638882,11.3543051585665
2013-08-01,11.3308153183932,11.4234604049513,11.526800384327,11.1219348670457,11.6568022286451
2013-09-01,12.3947889556392,12.6037686990594,12.8212378023119,12.3201369791984,12.4610210895867
2013-10-01,12.0095839021741,12.084528673167,12.1699087455205,11.8902183092659,12.0755865389355
2013-11-01,11.1444817717095,11.1486368852976,11.165996166422,11.0001117610339,11.6346746056309
2013-12-01,10.250113954853,10.299414372406,10.3596812026211,10.2491168465018,10.8328341059174
2014-01-01,10.3386916649593,10.4547134978842,10.5799883792992,10.4023509754847,10.8231331535409
2014-02-01,10.3125829802131,10.4515257168166,10.6013819471208,10.4146650269003,10.6558284752028
2014-03-01,10.8793569719589,11.1534091771833,11.4367932145695,11.0936003185564,11.0498764458267
2014-04-01,10.7287545981175,10.9710263500506,11.2229017021887,10.8723150175896,10.8815330719592
2014-05-01,11.1809009030036,11.3728291544394,11.5740325310863,11.1898846096261,11.1074599118832
2014-06-01,11.0047825470821,10.9812166879899,10.9708973815463,10.6729697771898,11.4174949018039
2014-07-01,11.951002917002,12.0272576169889,12.1166363440597,11.7057141148304,12.5133964323781
2014-08-01,12.1374064998406,12.1947402906404,12.2659529564205,11.8784789809852,12.7473844599256
2014-09-01,13.401014434339,13.6765081415666,13.9637280216002,13.4357981909382,13.6532644344188
2014-10-01,14.1017506394975,14.5076035482335,14.9216899223402,14.4062384574881,13.8941588780111
2014-11-01,13.6307379009425,13.9792663138173,14.3356772736796,13.9984887328667,13.3117544872782
2014-12-01,13.9034867190989,14.1744140662118,14.453738565222,14.2770694492257,13.3682731243607
2015-01-01,12.3909745071606,12.4983694955154,12.6141466749049,12.547381567457,12.2315940014403
2015-02-01,12.5201560708314,12.7146573501927,12.9170274828692,12.7060961456277,12.2643653408412
2015-03-01,11.9881111643704,12.1400111787215,12.3016887199017,12.0537461855379,11.8889922752111
2015-04-01,11.2468224544693,11.266163978526,11.297061082754,11.1123621490986,11.2819102906172
2015-05-01,10.7250844390016,10.6933749494317,10.6736105555946,10.4875762653986,11.1060463647592
2015-06-01,11.1243508836361,11.1402189417317,11.1683301989528,10.8631182733287,11.6047015592444
2015-07-01,12.556585868789,12.6589279969675,12.7728503399374,12.3730249445594,12.8385326876469
2015-08-01,12.9503865992858,13.0453933961088,13.1527903121577,12.8454408386581,13.1610026782408
2015-09-01,13.3781761982331,13.5348044387277,13.7042157562387,13.3229397482754,13.7870484512796
2015-10-01,13.934851753704,14.1867580199186,14.4535840671991,14.040145104016,14.2157573726756
2015-11-01,12.9767580643157,13.0233946573017,13.0827218744397,12.9911487754409,12.9959185260149
2015-12-01,12.6238161950595,12.5413105361702,12.4695178209538,12.5848208888509,12.5891060010939
2016-01-01,12.1711575595763,12.1905334261944,12.2193341050127,12.2015722030876,12.0125130350813
2016-02-01,12.127850492345,12.2749664447382,12.4296432408381,12.2728403504762,11.9197988695879
2016-03-01,12.0011501269031,12.2405642096239,12.4863292658139,12.214483350812,11.8631638842326
2016-04-01,11.5371850761758,11.754103645399,11.978344298615,11.6337051740423,11.4149911000423
2016-05-01,11.3184622471295,11.3520141192181,11.393888742828,11.1524822072305,11.2793829687555
2016-06-01,11.4892391679461,11.4920398033247,11.5031813033858,11.2556216909669,11.5584941449121
2016-07-01,11.6707564266556,11.6122668910871,11.5643827905762,11.3375138997924,11.9436349665361
2016-08-01,11.7238444935637,11.6844648350021,11.6593193948505,11.3928801344517,12.3144424105229
2016-09-01,12.0316708413457,11.9593966552492,11.9016523040602,11.6419133892929,12.5706844271777
2016-10-01,12.5160831418094,12.7196640110085,12.9342866835992,12.6071249863962,12.5810054499696
2016-11-01,13.6533422973247,13.9819297398563,14.3151642209899,14.065544983505,12.9258917292499
2016-12-01,11.9772558911111,11.9283261199232,11.8859911484797,11.9808381432073,11.738848613205
2017-01-01,10.9941332479218,10.9939344254311,10.9995526036388,11.0178362720875,11.06361387204
2017-02-01,11.2384245654925,11.3686097286121,11.5046236145282,11.3819918999702,11.1271890835838
2017-03-01,11.0893657157401,11.2772189857583,11.4716547252387,11.2738489135403,10.9918221422119
2017-04-01,11.0578670584357,11.2774273641988,11.5038108313296,11.2337584036527,10.9457347783902
2017-05-01,10.9242505606825,11.0106584171005,11.1065466456113,10.857691963308,10.9234317890745
2017-06-01,11.3219668662428,11.377390877907,11.4417365745082,11.1365401793352,11.3494870225158
2017-07-01,11.1733968638903,11.1003151108502,11.0422582467248,10.7937222322498,11.6503949069455
2017-08-01,11.785361374504,11.7311366885437,11.6912760130943,11.441650913991,12.3383193409782
2017-09-01,12.2787330934934,12.3382745668818,12.411410002173,12.0866919560564,12.6902384568411
2017-10-01,11.8562070382012,11.8736026275697,11.9055849585331,11.6716188328142,12.3220533951203
